Dup?,Merge?,Reason,Merged in Moztrap?,Case ID 1,Case ID 2,Case 1 ,Case 2,Diff,CaseVersion ID 1,CaseVersion ID 2
NO,NO,Different test points in the two cases,,2365,2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2365,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211077&rhs=211078,211077,211078
NO,NO,Different test points in the two cases,,2365,2380,https://moztrap.mozilla.org/manage/cases/?filter-id=2365,https://moztrap.mozilla.org/manage/cases/?filter-id=2380,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211077&rhs=211092,211077,211092
NO,NO,TC2367 is merged in TC2377,,2366,2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211078&rhs=211079,211078,211079
NO,NO,TC2366 is merged in TC2377,,2366,2368,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2368,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211078&rhs=211080,211078,211080
NO,NO,TC2366 is merged in TC2377,,2366,2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211078&rhs=211084,211078,211084
NO,NO,TC2366 is merged in TC2377,,2366,2373,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2373,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211078&rhs=211085,211078,211085
NO,Yes,TC2366 is included in TC2377,Yes,2366,2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211078&rhs=211089,211078,211089
NO,NO,TC2366 is merged in TC2377,,2366,2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211078&rhs=211090,211078,211090
NO,NO,TC2366 is merged in TC2377,,2366,2380,https://moztrap.mozilla.org/manage/cases/?filter-id=2366,https://moztrap.mozilla.org/manage/cases/?filter-id=2380,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211078&rhs=211092,211078,211092
NO,NO,TC2368 is merged in TC2380,,2367,2368,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2368,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211080,211079,211080
NO,NO,TC2372 is merged in TC2375,,2367,2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211084,211079,211084
NO,NO,TC2373 is merged in TC2375,,2367,2373,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2373,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211085,211079,211085
NO,Yes,TC2366 is merged in TC2377,Yes,2367,2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211089,211079,211089
NO,NO,TC2367 is merged in TC2377,,2367,2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211090,211079,211090
NO,NO,Different test points in the two cases,,2367,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211116,211079,211116
NO,NO,Different test points in the two cases,,2367,2416,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2416,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211120,211079,211120
NO,NO,Different test points in the two cases,,2367,2420,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2420,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211123,211079,211123
NO,NO,Different test points in the two cases,,2367,2428,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2428,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211129,211079,211129
NO,NO,Different test points in the two cases,,2367,2452,https://moztrap.mozilla.org/manage/cases/?filter-id=2367,https://moztrap.mozilla.org/manage/cases/?filter-id=2452,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211079&rhs=211150,211079,211150
NO,NO,TC2368 is merged in TC2380,,2368,2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2368,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211080&rhs=211084,211080,211084
NO,NO,TC2368 is merged in TC2380,,2368,2373,https://moztrap.mozilla.org/manage/cases/?filter-id=2368,https://moztrap.mozilla.org/manage/cases/?filter-id=2373,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211080&rhs=211085,211080,211085
NO,NO,TC2368 is merged in TC2380,,2368,2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2368,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211080&rhs=211089,211080,211089
NO,NO,TC2368 is merged in TC2380,,2368,2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2368,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211080&rhs=211090,211080,211090
NO,Yes,TC2368 is included in TC2380,Yes,2368,2380,https://moztrap.mozilla.org/manage/cases/?filter-id=2368,https://moztrap.mozilla.org/manage/cases/?filter-id=2380,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211080&rhs=211092,211080,211092
Yes,NO,"same cases, TC2392 is merged in TC2392",,2371,2392,https://moztrap.mozilla.org/manage/cases/?filter-id=2371,https://moztrap.mozilla.org/manage/cases/?filter-id=2392,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211083&rhs=211100,211083,211100
Yes,NO,"same cases, and merge TC2372 in TC2375 like TC2373 ",,2372,2373,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2373,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211084&rhs=211085,211084,211085
NO,NO,TC2372 is merged in TC2375,,2372,2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211084&rhs=211089,211084,211089
NO,NO,TC2372 is merged in TC2375,,2372,2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211084&rhs=211090,211084,211090
NO,NO,TC2372 is merged in TC2375,,2372,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211084&rhs=211116,211084,211116
NO,NO,TC2372 is merged in TC2375,,2372,2452,https://moztrap.mozilla.org/manage/cases/?filter-id=2372,https://moztrap.mozilla.org/manage/cases/?filter-id=2452,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211084&rhs=211150,211084,211150
NO,NO,TC2373 is merged in TC2375,,2373,2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2373,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211085&rhs=211089,211085,211089
NO,Yes,"TC2378 and is merged in TC2377, and TC2373 is also merged in TC2377",Yes,2373,2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2373,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211085&rhs=211090,211085,211090
NO,NO,Different test points in the two cases,,2373,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2373,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211085&rhs=211116,211085,211116
NO,Yes,"TC2378 and is merged in TC2375, and the TC 2375 has been marked as draft",Yes,2375,2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2375,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211087&rhs=211090,211087,211090
NO,Yes,TC2378 can be merged in TC2377,Yes,2377,2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211089&rhs=211090,211089,211090
NO,NO,Different test points in the two cases,,2377,2380,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2380,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211089&rhs=211092,211089,211092
NO,NO,Different test points in the two cases,,2377,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2377,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211089&rhs=211116,211089,211116
NO,NO,TC2378 and TC2380 is merged in TC2377,,2378,2380,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2380,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211090&rhs=211092,211090,211092
NO,NO,Different test points in the two cases,,2378,2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2378,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211090&rhs=211116,211090,211116
NO,NO,The two cases were disabled,,2395,2397,https://moztrap.mozilla.org/manage/cases/?filter-id=2395,https://moztrap.mozilla.org/manage/cases/?filter-id=2397,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211103&rhs=211104,211103,211104
NO,NO,The two cases were disabled,,2395,2399,https://moztrap.mozilla.org/manage/cases/?filter-id=2395,https://moztrap.mozilla.org/manage/cases/?filter-id=2399,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211103&rhs=211105,211103,211105
NO,NO,The two cases were disabled,,2397,2399,https://moztrap.mozilla.org/manage/cases/?filter-id=2397,https://moztrap.mozilla.org/manage/cases/?filter-id=2399,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211104&rhs=211105,211104,211105
NO,NO,Different test points in the two cases,,2402,2452,https://moztrap.mozilla.org/manage/cases/?filter-id=2402,https://moztrap.mozilla.org/manage/cases/?filter-id=2452,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211106&rhs=211150,211106,211150
NO,NO,TC2403 was merged in TC2443,,2403,2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211108,211107,211108
NO,NO,TC2403 was merged in TC2443,,2403,2406,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2406,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211110,211107,211110
NO,NO,TC2403 was merged in TC2443,,2403,2407,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2407,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211111,211107,211111
NO,NO,TC2403 was merged in TC2443,,2403,2408,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2408,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211112,211107,211112
NO,Yes,TC2403 is included in TC2443,Yes,2403,2443,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2443,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211141,211107,211141
NO,NO,Different test points in the two cases,,2403,2446,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2446,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211144,211107,211144
NO,NO,Different test points in the two cases,,2403,2448,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2448,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211146,211107,211146
NO,NO,Different test points in the two cases,,2403,2450,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2450,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211148,211107,211148
NO,NO,Different test points in the two cases,,2403,2455,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2455,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211153,211107,211153
NO,NO,Different test points in the two cases,,2403,2485,https://moztrap.mozilla.org/manage/cases/?filter-id=2403,https://moztrap.mozilla.org/manage/cases/?filter-id=2485,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211107&rhs=211183,211107,211183
NO,NO,Different test points in the two cases,,2404,2406,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2406,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211108&rhs=211110,211108,211110
NO,NO,Different test points in the two cases,,2404,2407,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2407,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211108&rhs=211111,211108,211111
NO,NO,Different test points in the two cases,,2404,2408,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2408,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211108&rhs=211112,211108,211112
NO,NO,Different test points in the two cases,,2404,2409,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2409,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211108&rhs=211113,211108,211113
NO,NO,Different test points in the two cases,,2404,2445,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2445,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211108&rhs=211143,211108,211143
NO,NO,Different test points in the two cases,,2404,2446,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2446,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211108&rhs=211144,211108,211144
NO,NO,Different test points in the two cases,,2404,2447,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2447,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211108&rhs=211145,211108,211145
NO,NO,Different test points in the two cases,,2404,2488,https://moztrap.mozilla.org/manage/cases/?filter-id=2404,https://moztrap.mozilla.org/manage/cases/?filter-id=2488,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211108&rhs=211186,211108,211186
NO,NO,TC2406 has been merged in TC2444,,2406,2407,https://moztrap.mozilla.org/manage/cases/?filter-id=2406,https://moztrap.mozilla.org/manage/cases/?filter-id=2407,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211110&rhs=211111,211110,211111
NO,NO,Different test points in the two cases,,2406,2408,https://moztrap.mozilla.org/manage/cases/?filter-id=2406,https://moztrap.mozilla.org/manage/cases/?filter-id=2408,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211110&rhs=211112,211110,211112
NO,Yes,TC2406 is similar and can be merged to TC 2444,Yes,2406,2444,https://moztrap.mozilla.org/manage/cases/?filter-id=2406,https://moztrap.mozilla.org/manage/cases/?filter-id=2444,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211110&rhs=211142,211110,211142
NO,NO,Different test points in the two cases,,2406,2455,https://moztrap.mozilla.org/manage/cases/?filter-id=2406,https://moztrap.mozilla.org/manage/cases/?filter-id=2455,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211110&rhs=211153,211110,211153
NO,Yes,The two cases have the same palce so can be merged,Yes,2406,2485,https://moztrap.mozilla.org/manage/cases/?filter-id=2406,https://moztrap.mozilla.org/manage/cases/?filter-id=2485,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211110&rhs=211183,211110,211183
NO,NO,Different test points in the two cases,,2407,2408,https://moztrap.mozilla.org/manage/cases/?filter-id=2407,https://moztrap.mozilla.org/manage/cases/?filter-id=2408,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211111&rhs=211112,211111,211112
NO,NO,Different test points in the two cases,,2408,2409,https://moztrap.mozilla.org/manage/cases/?filter-id=2408,https://moztrap.mozilla.org/manage/cases/?filter-id=2409,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211112&rhs=211113,211112,211113
NO,NO,Different test points in the two cases,,2408,2443,https://moztrap.mozilla.org/manage/cases/?filter-id=2408,https://moztrap.mozilla.org/manage/cases/?filter-id=2443,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211112&rhs=211141,211112,211141
NO,Yes,TC2408 is similar and can be merged to TC 2448,"Yes
",2408,2448,https://moztrap.mozilla.org/manage/cases/?filter-id=2408,https://moztrap.mozilla.org/manage/cases/?filter-id=2448,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211112&rhs=211146,211112,211146
NO,NO,Different test points in the two cases,,2408,2452,https://moztrap.mozilla.org/manage/cases/?filter-id=2408,https://moztrap.mozilla.org/manage/cases/?filter-id=2452,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211112&rhs=211150,211112,211150
NO,NO,Different test points in the two cases,,2412,2413,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2413,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211116&rhs=211117,211116,211117
NO,NO,Different test points in the two cases,,2412,2414,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2414,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211116&rhs=211118,211116,211118
NO,NO,Different test points in the two cases,,2412,2416,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2416,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211116&rhs=211120,211116,211120
NO,NO,Different test points in the two cases,,2412,2428,https://moztrap.mozilla.org/manage/cases/?filter-id=2412,https://moztrap.mozilla.org/manage/cases/?filter-id=2428,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211116&rhs=211129,211116,211129
NO,NO,The two cases were disabled,,2413,2416,https://moztrap.mozilla.org/manage/cases/?filter-id=2413,https://moztrap.mozilla.org/manage/cases/?filter-id=2416,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211117&rhs=211120,211117,211120
Yes,NO,"Same cases, merge TC2416 in TC2414",,2414,2416,https://moztrap.mozilla.org/manage/cases/?filter-id=2414,https://moztrap.mozilla.org/manage/cases/?filter-id=2416,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211118&rhs=211120,211118,211120
NO,NO,The two cases were disabled,,2420,2425,https://moztrap.mozilla.org/manage/cases/?filter-id=2420,https://moztrap.mozilla.org/manage/cases/?filter-id=2425,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211123&rhs=211127,211123,211127
NO,NO,The two cases were disabled,,2422,2428,https://moztrap.mozilla.org/manage/cases/?filter-id=2422,https://moztrap.mozilla.org/manage/cases/?filter-id=2428,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211125&rhs=211129,211125,211129
NO,NO,Different test points in the two cases,,2428,2430,https://moztrap.mozilla.org/manage/cases/?filter-id=2428,https://moztrap.mozilla.org/manage/cases/?filter-id=2430,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211129&rhs=211130,211129,211130
NO,NO,Different test points in the two cases,,2428,2431,https://moztrap.mozilla.org/manage/cases/?filter-id=2428,https://moztrap.mozilla.org/manage/cases/?filter-id=2431,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211129&rhs=211131,211129,211131
NO,NO,The two cases were disabled,,2428,2433,https://moztrap.mozilla.org/manage/cases/?filter-id=2428,https://moztrap.mozilla.org/manage/cases/?filter-id=2433,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211129&rhs=211132,211129,211132
NO,NO,The two cases were disabled,,2430,2431,https://moztrap.mozilla.org/manage/cases/?filter-id=2430,https://moztrap.mozilla.org/manage/cases/?filter-id=2431,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211130&rhs=211131,211130,211131
NO,NO,The two cases were disabled,,2433,2434,https://moztrap.mozilla.org/manage/cases/?filter-id=2433,https://moztrap.mozilla.org/manage/cases/?filter-id=2434,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211132&rhs=211133,211132,211133
NO,NO,TC2447 can be merged in TC2488,Yes,2447,2488,https://moztrap.mozilla.org/manage/cases/?filter-id=2447,https://moztrap.mozilla.org/manage/cases/?filter-id=2488,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211145&rhs=211186,211145,211186
NO,NO,Different test points in the two cases,,2455,2489,https://moztrap.mozilla.org/manage/cases/?filter-id=2455,https://moztrap.mozilla.org/manage/cases/?filter-id=2489,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211153&rhs=211187,211153,211187
NO,NO,Different test points in the two cases,,2455,2491,https://moztrap.mozilla.org/manage/cases/?filter-id=2455,https://moztrap.mozilla.org/manage/cases/?filter-id=2491,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211153&rhs=211189,211153,211189
NO,Yes,The content in TC2464 and TC2467 are included in TC2468,Yes,2464,2467,https://moztrap.mozilla.org/manage/cases/?filter-id=2464,https://moztrap.mozilla.org/manage/cases/?filter-id=2467,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211162&rhs=211165,211162,211165
NO,NO,Different test points in the two cases,,2464,2468,https://moztrap.mozilla.org/manage/cases/?filter-id=2464,https://moztrap.mozilla.org/manage/cases/?filter-id=2468,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211162&rhs=211166,211162,211166
NO,Yes," TC2467 has been merged  in TC2468,and TC 2466 can be merged with TC 2468",Yes,2466,2467,https://moztrap.mozilla.org/manage/cases/?filter-id=2466,https://moztrap.mozilla.org/manage/cases/?filter-id=2467,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211164&rhs=211165,211164,211165
NO,Yes,The content in TC2467 is included in TC2468,Yes,2467,2468,https://moztrap.mozilla.org/manage/cases/?filter-id=2467,https://moztrap.mozilla.org/manage/cases/?filter-id=2468,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211165&rhs=211166,211165,211166
NO,Yes," TC2470 has been merged  in TC2471,and TC 2471 can be merged with TC 2469",Yes,2469,2470,https://moztrap.mozilla.org/manage/cases/?filter-id=2469,https://moztrap.mozilla.org/manage/cases/?filter-id=2470,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211167&rhs=211168,211167,211168
NO,Yes,"The content in TC2470 is included in TC 2471,and TC 2471 can be merged with TC 2469",Yes,2470,2471,https://moztrap.mozilla.org/manage/cases/?filter-id=2470,https://moztrap.mozilla.org/manage/cases/?filter-id=2471,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211168&rhs=211169,211168,211169
NO,NO,Different test points in the two cases,,2470,2473,https://moztrap.mozilla.org/manage/cases/?filter-id=2470,https://moztrap.mozilla.org/manage/cases/?filter-id=2473,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211168&rhs=211171,211168,211171
NO,Yes,The content in TC2491 can merged in TC2489,Yes,2489,2491,https://moztrap.mozilla.org/manage/cases/?filter-id=2489,https://moztrap.mozilla.org/manage/cases/?filter-id=2491,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211187&rhs=211189,211187,211189
NO,NO,The two cases were disabled,,2504,2508,https://moztrap.mozilla.org/manage/cases/?filter-id=2504,https://moztrap.mozilla.org/manage/cases/?filter-id=2508,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211192&rhs=211196,211192,211196
NO,NO,The two cases were disabled,,2504,2509,https://moztrap.mozilla.org/manage/cases/?filter-id=2504,https://moztrap.mozilla.org/manage/cases/?filter-id=2509,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211192&rhs=211197,211192,211197
NO,NO,The two cases were disabled,,2504,2510,https://moztrap.mozilla.org/manage/cases/?filter-id=2504,https://moztrap.mozilla.org/manage/cases/?filter-id=2510,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211192&rhs=211198,211192,211198
NO,NO,The two cases were disabled,,2508,2509,https://moztrap.mozilla.org/manage/cases/?filter-id=2508,https://moztrap.mozilla.org/manage/cases/?filter-id=2509,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211196&rhs=211197,211196,211197
NO,NO,The two cases were disabled,,2508,2510,https://moztrap.mozilla.org/manage/cases/?filter-id=2508,https://moztrap.mozilla.org/manage/cases/?filter-id=2510,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211196&rhs=211198,211196,211198
NO,NO,The two cases were disabled,,2509,2510,https://moztrap.mozilla.org/manage/cases/?filter-id=2509,https://moztrap.mozilla.org/manage/cases/?filter-id=2510,http://shinglyu.github.io/moztrap-new-ui/diff.html?lhs=211197&rhs=211198,211197,211198
